,unixtime,price,amount
2083,1714352951,63189.0,0.00071372
2084,1714352950,63187.0,7.473e-05
2085,1714352948,63187.0,0.00545627
2086,1714352948,63186.0,0.00220373
2087,1714352935,63182.0,0.00081737
2088,1714352926,63183.0,0.00051916
2089,1714352924,63178.0,0.00152
2090,1714352916,63190.0,0.00099593
2091,1714352910,63208.0,0.00154
2092,1714352907,63210.0,0.00086065
2093,1714352907,63210.0,0.02768562
2094,1714352896,63213.0,0.02768423
2095,1714352889,63227.0,0.00069
2096,1714352885,63227.0,0.00295
2097,1714352866,63227.0,0.00152
2098,1714352857,63223.0,0.00054
2099,1714352830,63230.0,0.00181
2100,1714352810,63222.0,0.00079019
2101,1714352800,63232.0,0.00083609
2102,1714352786,63227.0,0.00085994
2103,1714352786,63225.0,0.02289
2104,1714352785,63216.0,0.00021714
2105,1714352782,63229.0,0.00149986
2106,1714352782,63222.0,0.11072237
2107,1714352782,63220.0,0.02768131
2108,1714352776,63232.0,0.00078631
2109,1714352775,63227.0,0.02767827
2110,1714352775,63227.0,0.01214522
2111,1714352775,63227.0,0.00080887
2112,1714352766,63212.0,0.00078612
2113,1714352751,63212.0,0.00086191
2114,1714352742,63205.0,0.00079009
2115,1714352726,63200.0,0.00064825
2116,1714352723,63208.0,0.00079527
2117,1714352719,63218.0,7.9e-07
2118,1714352719,63215.0,0.11073368
2119,1714352719,63213.0,0.02768438
2120,1714352709,63211.0,0.00114506
2121,1714352700,63206.0,0.0026112
2122,1714352699,63212.0,0.00063
2123,1714352698,63210.0,0.000814
2124,1714352696,63211.0,0.11074052
2125,1714352696,63209.0,0.02768608
2126,1714352693,63209.0,0.00039
2127,1714352684,63210.0,0.00079643
2128,1714352682,63214.0,0.00228
2129,1714352675,63214.0,0.00079436
2130,1714352661,63210.0,0.00080116
2131,1714352658,63181.0,0.00833334
2132,1714352651,63174.0,0.00082391
2133,1714352651,63181.0,0.11712328
2134,1714352651,63181.0,0.02770671
2135,1714352646,63165.0,0.00059756
2136,1714352641,63151.0,0.000856
2137,1714352624,63164.0,0.07448461
2138,1714352624,63161.0,0.02770715
2139,1714352618,63161.0,0.00101097
2140,1714352602,63159.0,0.00061
2141,1714352591,63143.0,0.00157
2142,1714352579,63135.0,0.00303
2143,1714352575,63128.0,0.00099
2144,1714352574,63138.0,0.00048
2145,1714352567,63125.0,0.00069
2146,1714352564,63133.0,0.00475059
2147,1714352564,63143.0,0.02771473
2148,1714352562,63149.0,0.00266
2149,1714352546,63173.0,0.00502
2150,1714352533,63196.0,0.02769202
2151,1714352531,63195.0,0.00089319
2152,1714352528,63199.0,0.00015183
2153,1714352526,63191.0,0.00086536
2154,1714352521,63196.0,0.00079656
2155,1714352510,63191.0,0.08671395
2156,1714352510,63189.0,0.02769491
2157,1714352506,63190.0,0.00083347
2158,1714352492,63223.0,0.00048408
2159,1714352491,63229.0,0.00923071
2160,1714352491,63230.0,0.0008144
2161,1714352480,63256.0,0.00556696
2162,1714352479,63248.0,0.00209394
2163,1714352478,63247.0,0.00087
2164,1714352472,63252.0,0.00081911
2165,1714352471,63252.0,0.00357
2166,1714352467,63255.0,7e-05
2167,1714352467,63248.0,0.00032
2168,1714352446,63235.0,0.00079605
2169,1714352440,63250.0,0.00454
2170,1714352434,63254.0,0.00172
2171,1714352432,63269.0,0.00102107
2172,1714352427,63281.0,0.00078618
2173,1714352426,63273.0,0.00342
2174,1714352413,63246.0,0.01508
2175,1714352413,63247.0,0.00078974
2176,1714352409,63243.0,0.14413246
2177,1714352409,63236.0,0.11069775
2178,1714352409,63234.0,0.02767531
2179,1714352409,63233.0,0.0139044
2180,1714352408,63233.0,0.00067893
2181,1714352407,63233.0,0.00031488
2182,1714352400,63241.0,0.0026112
2183,1714352396,63249.0,0.00079847
2184,1714352391,63252.0,0.00227
2185,1714352391,63250.0,0.00086
2186,1714352378,63246.0,0.0450791
2187,1714352378,63244.0,0.0276709
2188,1714352376,63242.0,9.296e-05
2189,1714352373,63248.0,0.00086979
2190,1714352370,63248.0,0.0004
2191,1714352363,63249.0,0.00084314
2192,1714352358,63244.0,0.00058231
2193,1714352350,63249.0,0.00965111
2194,1714352346,63240.0,0.11068943
2195,1714352346,63239.0,0.02767296
2196,1714352345,63239.0,0.00078589
2197,1714352332,63242.0,0.00152
2198,1714352328,63242.0,0.00086
2199,1714352327,63242.0,0.00014993
2200,1714352325,63242.0,0.00081678
2201,1714352316,63245.0,0.00069012
2202,1714352311,63247.0,0.00081243
2203,1714352291,63245.0,0.02767044
2204,1714352291,63247.0,0.00149576
2205,1714352290,63245.0,0.00060289
2206,1714352253,63236.0,0.00845284
2207,1714352253,63235.0,0.1612
2208,1714352253,63231.0,0.1107058
2209,1714352253,63228.0,0.00833333
2210,1714352244,63232.0,0.00215
2211,1714352243,63232.0,0.00084971
2212,1714352236,63229.0,0.00061931
2213,1714352236,63228.0,0.00120069
2214,1714352225,63226.0,0.00087197
2215,1714352223,63227.0,0.0011
2216,1714352222,63227.0,0.0714821
2217,1714352222,63225.0,0.02767909
2218,1714352211,63227.0,0.00082648
2219,1714352196,63226.0,0.00078637
2220,1714352195,63223.0,0.00109
2221,1714352195,63226.0,0.00058276
2222,1714352182,63227.0,0.00078751
2223,1714352168,63234.0,0.00093278
2224,1714352161,63234.0,0.11070025
2225,1714352161,63231.0,0.02767647
2226,1714352161,63229.0,0.00853566
2227,1714352158,63229.0,0.00088192
2228,1714352153,63229.0,0.00081418
2229,1714352144,63231.0,0.00065673
2230,1714352139,63231.0,0.00078867
2231,1714352129,63247.0,0.00079212
2232,1714352120,63253.0,0.00081874
2233,1714352115,63253.0,0.00043503
2234,1714352110,63253.0,0.00086028
2235,1714352100,63246.0,0.0026112
2236,1714352100,63249.0,0.00080004
2237,1714352098,63253.0,6.91e-06
2238,1714352098,63252.0,0.1106689
2239,1714352098,63252.0,0.0276671
2240,1714352094,63250.0,0.02766815
2241,1714352086,63251.0,0.00103649
2242,1714352067,63231.0,0.0007913
2243,1714352049,63209.0,6.67e-06
2244,1714352049,63207.0,0.11074756
2245,1714352049,63205.0,0.02768785
2246,1714352049,63201.0,0.0030103
2247,1714352043,63201.0,0.00067851
2248,1714352043,63201.0,0.00085452
2249,1714352035,63204.0,0.02768834
2250,1714352033,63206.0,0.00239
2251,1714352033,63204.0,0.00075283
2252,1714352032,63206.0,0.00083287
2253,1714352032,63204.0,0.0021
2254,1714352023,63203.0,0.00056221
2255,1714352023,63201.0,0.00097943
2256,1714352014,63205.0,0.00298
2257,1714352009,63205.0,0.00058146
2258,1714352009,63207.0,0.00053369
2259,1714352009,63204.0,0.00078796
2260,1714351981,63225.0,0.00069
2261,1714351980,63222.0,0.00211803
2262,1714351974,63222.0,0.0518142
2263,1714351974,63219.0,0.02768172
2264,1714351954,63234.0,0.00379
2265,1714351942,63246.0,0.0004
2266,1714351922,63242.0,6.4e-07
2267,1714351921,63240.0,0.02767239
2268,1714351913,63235.0,0.00054
2269,1714351911,63236.0,0.11069643
2270,1714351911,63233.0,0.02767556
2271,1714351903,63234.0,0.01571469
2272,1714351903,63234.0,0.02767531
2273,1714351878,63246.0,0.00089923
2274,1714351874,63244.0,0.06230532
2275,1714351874,63243.0,0.02767104
2276,1714351873,63241.0,0.00056159
2277,1714351873,63241.0,0.00090528
2278,1714351865,63239.0,0.00214
2279,1714351863,63236.0,0.00436
2280,1714351860,63227.0,0.00157
2281,1714351858,63228.0,0.00015455
2282,1714351858,63228.0,0.00060318
2283,1714351857,63231.0,0.00091646
2284,1714351848,63224.0,0.00942938
2285,1714351848,63223.0,0.11072056
2286,1714351848,63220.0,0.02768132
2287,1714351848,63219.0,0.00818451
2288,1714351843,63219.0,0.0008795
2289,1714351839,63221.0,0.00039
2290,1714351838,63221.0,0.0005422
2291,1714351825,63240.0,0.002999
2292,1714351824,63240.0,0.00079688
2293,1714351813,63240.0,0.00749657
2294,1714351810,63249.0,0.00079125
2295,1714351800,63264.0,0.0026112
2296,1714351800,63265.0,0.0007924
2297,1714351792,63267.0,0.11064292
2298,1714351792,63266.0,0.02766113
2299,1714351787,63269.0,0.00215
2300,1714351787,63267.0,0.23709867
2301,1714351787,63266.0,0.02551116
2302,1714351787,63266.0,0.00215
2303,1714351782,63274.0,0.00083522
2304,1714351772,63275.0,0.0008533
2305,1714351763,63276.0,0.00096731
2306,1714351747,63282.0,0.00139
2307,1714351745,63282.0,0.00060591
2308,1714351745,63280.0,0.00027355
2309,1714351735,63268.0,0.00079037
2310,1714351735,63270.0,0.01071
2311,1714351735,63273.0,8.2e-07
2312,1714351735,63270.0,0.11063812
2313,1714351735,63269.0,0.02765991
2314,1714351722,63278.0,0.00084636
2315,1714351708,63267.0,0.00079324
2316,1714351688,63269.0,0.01382848
2317,1714351677,63259.0,0.00015446
2318,1714351673,63263.0,0.07006575
2319,1714351673,63261.0,0.02766329
2320,1714351673,63258.0,0.00833334
2321,1714351670,63260.0,0.00237
2322,1714351652,63272.0,0.00231329
2323,1714351652,63271.0,0.02765888
2324,1714351650,63276.0,8.518e-05
2325,1714351611,63268.0,0.00182
2326,1714351602,63267.0,0.12371287
2327,1714351602,63267.0,0.02766055
2328,1714351602,63265.0,0.23710654
2329,1714351590,63269.0,0.00728
2330,1714351584,63254.0,0.06327993
2331,1714351571,63211.0,0.02768513
2332,1714351571,63211.0,0.02768513
2333,1714351571,63211.0,0.02768513
2334,1714351567,63212.0,0.05315619
2335,1714351567,63211.0,0.02768513
2336,1714351559,63214.0,0.00378
2337,1714351551,63205.0,0.0002952
2338,1714351545,63210.0,0.00075
2339,1714351543,63210.0,0.00719
2340,1714351542,63210.0,0.00089
2341,1714351529,63215.0,0.00150153
2342,1714351507,63225.0,0.00499906
2343,1714351507,63222.0,0.02768026
2344,1714351507,63221.0,0.01458333
2345,1714351500,63204.0,0.0026112
2346,1714351499,63211.0,0.02768517
2347,1714351490,63210.0,0.02768559
2348,1714351490,63209.0,0.01008645
2349,1714351479,63209.0,0.00298688
2350,1714351478,63213.0,0.004999
2351,1714351478,63211.0,4.5e-07
2352,1714351478,63210.0,0.02768568
2353,1714351478,63209.0,0.01666666
2354,1714351453,63202.0,0.00079032
2355,1714351445,63198.0,0.11076445
2356,1714351444,63195.0,0.00047958
2357,1714351443,63195.0,0.02769244
2358,1714351430,63192.0,0.00079048
2359,1714351416,63196.0,0.02769179
2360,1714351398,63197.0,0.11076614
2361,1714351398,63195.0,0.02769224
2362,1714351386,63195.0,0.00154944
2363,1714351380,63195.0,0.0004
2364,1714351379,63197.0,0.00150065
2365,1714351377,63194.0,0.00024012
2366,1714351354,63192.0,0.11077351
2367,1714351354,63189.0,0.02769482
2368,1714351347,63206.0,0.00429
2369,1714351342,63209.0,0.00151
2370,1714351328,63199.0,0.09612416
2371,1714351328,63200.0,0.005245
2372,1714351328,63202.0,0.02768885
2373,1714351328,63204.0,0.005239
2374,1714351326,63211.0,0.02768479
2375,1714351317,63189.0,0.00044442
2376,1714351314,63189.0,0.00103
2377,1714351291,63185.0,0.11078641
2378,1714351291,63183.0,0.02769757
2379,1714351261,63174.0,0.00719
2380,1714351244,63176.0,0.0001501
2381,1714351229,63184.0,0.11078857
2382,1714351229,63182.0,0.02769812
2383,1714351216,63179.0,0.00030022
2384,1714351200,63184.0,0.0026112
2385,1714351188,63172.0,0.00011015
2386,1714351187,63177.0,0.11080042
2387,1714351187,63176.0,0.02770052
2388,1714351175,63175.0,0.00078742
2389,1714351172,63175.0,0.00013221
2390,1714351171,63179.0,0.01663
2391,1714351170,63181.0,0.00048487
2392,1714351167,63180.0,0.1102553
2393,1714351167,63179.0,0.02769938
2394,1714351162,63180.0,0.00054
2395,1714351156,63180.0,0.00086166
2396,1714351142,63174.0,0.00087822
2397,1714351142,63171.0,0.02770274
2398,1714351133,63166.0,0.00932527
2399,1714351119,63171.0,0.00090391
2400,1714351105,63163.0,0.13854054
2401,1714351083,63178.0,0.11079806
2402,1714351083,63175.0,0.02770099
2403,1714351073,63172.0,0.0277023
2404,1714351055,63188.0,0.00226
2405,1714351044,63207.0,4.648e-05
2406,1714351044,63205.0,0.00036909
2407,1714351020,63167.0,0.02464688
2408,1714351019,63165.0,0.00086
2409,1714351016,63165.0,0.00075
2410,1714350994,63215.0,0.00033739
2411,1714350982,63220.0,0.0003091
2412,1714350981,63225.0,0.00185553
2413,1714350981,63226.0,0.00150887
2414,1714350981,63225.0,0.02767909
2415,1714350981,63226.0,0.08454387
2416,1714350981,63225.0,0.02767909
2417,1714350980,63218.0,0.00154554
2418,1714350962,63234.0,0.00299962
2419,1714350962,63232.0,0.11070459
2420,1714350962,63230.0,0.02767713
2421,1714350948,63234.0,5.47e-06
2422,1714350948,63233.0,0.11070259
2423,1714350948,63230.0,0.02767696
2424,1714350941,63239.0,0.00156
2425,1714350937,63238.0,0.00073
2426,1714350918,63237.0,0.01156334
2427,1714350912,63237.0,0.00302
2428,1714350900,63236.0,0.0026112
2429,1714350892,63233.0,0.00151
2430,1714350890,63230.0,0.00039
2431,1714350889,63232.0,0.00078574
2432,1714350888,63230.0,0.00078574
2433,1714350886,63231.0,0.02363015
2434,1714350884,63235.0,0.00235723
2435,1714350884,63232.0,0.00045426
2436,1714350884,63225.0,0.00033148
2437,1714350883,63225.0,0.00105195
2438,1714350878,63225.0,0.00054599
2439,1714350878,63225.0,0.00731544
2440,1714350878,63225.0,0.00157228
2441,1714350878,63225.0,0.00157228
2442,1714350878,63226.0,0.00086058
2443,1714350877,63226.0,0.00094333
2444,1714350873,63240.0,0.00078614
2445,1714350859,63245.0,0.00051515
2446,1714350859,63246.0,0.00079887
2447,1714350850,63225.0,0.00078684
2448,1714350840,63193.0,0.00209394
2449,1714350840,63194.0,0.00052706
2450,1714350831,63191.0,0.00056
2451,1714350831,63188.0,0.00083993
2452,1714350828,63189.0,0.00238
2453,1714350825,63190.0,0.00300155
2454,1714350825,63191.0,0.11077668
2455,1714350825,63189.0,0.02769511
2456,1714350818,63189.0,0.00013803
2457,1714350810,63197.0,0.00043
2458,1714350795,63203.0,0.00185576
2459,1714350791,63209.0,0.02768618
2460,1714350791,63202.0,0.00032
2461,1714350782,63185.0,0.02769662
2462,1714350782,63185.0,0.0003805
2463,1714350772,63185.0,0.00043162
2464,1714350722,63169.0,0.11081446
2465,1714350722,63166.0,0.02770494
2466,1714350718,63168.0,0.00081212
2467,1714350718,63166.0,0.02770499
2468,1714350710,63166.0,0.00039
2469,1714350691,63173.0,0.00167
2470,1714350677,63158.0,0.00143
2471,1714350674,63156.0,0.00178
2472,1714350672,63158.0,0.15974736
2473,1714350672,63157.0,0.1108349
2474,1714350672,63154.0,0.02771004
2475,1714350652,63163.0,0.00299
2476,1714350649,63161.0,0.003
2477,1714350649,63163.0,0.00121
2478,1714350640,63160.0,0.00015466
2479,1714350640,63165.0,0.05982773
2480,1714350632,63181.0,0.00666
2481,1714350618,63217.0,0.00308888
2482,1714350600,63201.0,0.0026112
2483,1714350592,63208.0,0.00090018
2484,1714350585,63205.0,0.11075112
2485,1714350585,63204.0,0.02768846
2486,1714350580,63205.0,0.08195115
2487,1714350570,63209.0,0.00211029
2488,1714350570,63208.0,0.00044971
2489,1714350569,63216.0,0.00043799
2490,1714350564,63200.0,0.0011
2491,1714350553,63205.0,0.00604
2492,1714350508,63223.0,0.00154546
2493,1714350486,63225.0,0.11071596
2494,1714350481,63229.0,0.04862906
2495,1714350481,63226.0,0.11071446
2496,1714350481,63224.0,0.02767936
2497,1714350471,63228.0,0.00029993
2498,1714350456,63238.0,0.0151
2499,1714350430,63218.0,0.02115148
2500,1714350430,63218.0,0.00474492
2501,1714350430,63225.0,0.005741
2502,1714350424,63225.0,0.05619321
2503,1714350424,63225.0,0.02767929
2504,1714350421,63228.0,0.10268279
2505,1714350421,63226.0,0.02767888
2506,1714350410,63228.0,0.00285228
2507,1714350406,63225.0,0.00016494
2508,1714350403,63230.0,0.60978529
2509,1714350403,63227.0,0.11071219
2510,1714350403,63225.0,0.02767907
2511,1714350393,63235.0,0.00863
2512,1714350385,63233.0,7.957e-05
2513,1714350385,63232.0,0.00053043
2514,1714350360,63214.0,0.02768391
2515,1714350348,63207.0,0.00051778
2516,1714350338,63217.0,0.00039173
2517,1714350318,63225.0,0.00156
2518,1714350310,63225.0,0.02767909
2519,1714350302,63231.0,0.00458777
2520,1714350300,63226.0,0.0026112
2521,1714350295,63226.0,0.0009
2522,1714350283,63217.0,0.02768263
2523,1714350273,63216.0,0.00242
2524,1714350270,63219.0,0.00236929
2525,1714350270,63219.0,0.00077071
2526,1714350265,63214.0,0.00075294
2527,1714350261,63225.0,0.002541
2528,1714350261,63224.0,0.006019
2529,1714350197,63241.0,0.11068768
2530,1714350197,63239.0,0.02767308
2531,1714350193,63246.0,0.00718
2532,1714350192,63249.0,0.00171
2533,1714350189,63249.0,0.00204316
2534,1714350183,63248.0,0.00015932
2535,1714350179,63240.0,4.9e-07
2536,1714350179,63233.0,0.02767557
2537,1714350178,63233.0,0.00589
2538,1714350178,63233.0,0.11070232
2539,1714350178,63231.0,0.02767638
2540,1714350172,63231.0,0.00044
2541,1714350160,63230.0,9.271e-05
2542,1714350157,63232.0,0.00635951
2543,1714350154,63236.0,0.00302
2544,1714350125,63221.0,0.0006457
2545,1714350119,63223.0,0.02768006
2546,1714350101,63218.0,0.00031501
2547,1714350099,63220.0,0.00056988
2548,1714350094,63211.0,0.0020674
2549,1714350065,63212.0,0.0015
2550,1714350055,63219.0,0.467859
2551,1714350047,63215.0,0.00057
2552,1714350007,63265.0,0.00158043
2553,1714350000,63268.0,0.0026112
2554,1714349991,63273.0,0.02526405
2555,1714349991,63273.0,0.00110831
2556,1714349985,63273.0,0.00099
2557,1714349983,63275.0,0.11062821
2558,1714349983,63274.0,0.02765764
2559,1714349983,63273.0,0.02216622
2560,1714349971,63272.0,0.00502
2561,1714349957,63270.0,0.00154
2562,1714349938,63255.0,0.07
2563,1714349931,63249.0,0.00295
2564,1714349928,63255.0,0.06827189
2565,1714349928,63254.0,0.02766652
2566,1714349928,63253.0,0.029858
2567,1714349922,63253.0,0.00041
2568,1714349889,63248.0,0.00833334
2569,1714349873,63238.0,0.029858
2570,1714349865,63257.0,0.02766492
2571,1714349865,63257.0,0.11065968
2572,1714349819,63278.0,0.02765594
2573,1714349819,63275.0,0.01458333
2574,1714349812,63289.0,0.00194
2575,1714349767,63201.0,0.63170509
2576,1714349767,63205.0,0.11075049
2577,1714349767,63207.0,0.02768642
2578,1714349767,63208.0,0.029858
2579,1714349765,63203.0,0.31407973
2580,1714349765,63203.0,0.69048
2581,1714349765,63205.0,0.1612
2582,1714349765,63205.0,0.11075049
2583,1714349765,63206.0,0.00474585
2584,1714349765,63208.0,0.1612
2585,1714349765,63208.0,0.029858
2586,1714349765,63209.0,0.02768593
2587,1714349764,63231.0,0.06327169
2588,1714349738,63279.0,0.11567839
2589,1714349738,63277.0,0.11062471
2590,1714349728,63287.0,0.23796119
2591,1714349728,63287.0,0.3613537
2592,1714349728,63287.0,0.20068511
2593,1714349728,63287.0,0.00189682
2594,1714349728,63287.0,0.17401579
2595,1714349728,63287.0,0.34097399
2596,1714349721,63280.0,0.09478815
2597,1714349721,63280.0,0.36070152
2598,1714349721,63280.0,0.33034454
2599,1714349721,63280.0,0.31781987
2600,1714349720,63280.0,0.00010492
2601,1714349718,63265.0,0.22430356
2602,1714349718,63265.0,0.32488155
2603,1714349715,63265.0,0.25081489
2604,1714349700,63279.0,0.0026112
2605,1714349694,63272.0,0.00189946
2606,1714349694,63265.0,0.00217114
2607,1714349694,63265.0,0.04665698
2608,1714349694,63265.0,0.32870639
2609,1714349694,63265.0,0.43064404
2610,1714349694,63265.0,0.1
2611,1714349694,63265.0,0.27195
2612,1714349676,63264.0,0.23716952
2613,1714349676,63263.0,0.02766243
2614,1714349676,63263.0,0.00066247
2615,1714349676,63257.0,0.00021176
2616,1714349666,63257.0,0.00029983
2617,1714349648,63249.0,0.001
2618,1714349639,63249.0,0.00165
2619,1714349637,63250.0,0.12096274
2620,1714349637,63250.0,0.00313095
2621,1714349618,63257.0,0.00151
2622,1714349618,63257.0,0.00014991
2623,1714349614,63249.0,0.19301965
2624,1714349614,63249.0,0.32238279
2625,1714349614,63249.0,0.00190038
2626,1714349612,63242.0,0.16380367
2627,1714349612,63242.0,0.33646992
2628,1714349593,63210.0,0.00553351
2629,1714349577,63216.0,0.11073219
2630,1714349577,63215.0,0.02768366
2631,1714349574,63214.0,0.00227
2632,1714349569,63217.0,0.00014699
2633,1714349552,63215.0,0.11073358
2634,1714349552,63209.0,0.00833333
2635,1714349547,63219.0,0.00059999
2636,1714349537,63222.0,9.599e-05
2637,1714349518,63221.0,0.01324939
2638,1714349518,63221.0,0.23662044
2639,1714349517,63221.0,0.000653
2640,1714349492,63222.0,0.00541879
2641,1714349484,63238.0,0.00059
2642,1714349464,63230.0,0.068
2643,1714349463,63241.0,0.048
2644,1714349463,63241.0,0.11068768
2645,1714349463,63241.0,0.01767192
2646,1714349463,63241.0,0.01
2647,1714349457,63242.0,0.07
2648,1714349448,63242.0,0.01884781
2649,1714349448,63242.0,0.00217219
2650,1714349444,63240.0,0.05791468
2651,1714349444,63239.0,0.02767299
2652,1714349444,63238.0,0.029858
2653,1714349444,63234.0,0.05357373
2654,1714349438,63231.0,0.00010962
2655,1714349436,63229.0,0.00074
2656,1714349425,63234.0,0.46199173
2657,1714349425,63234.0,0.00117027
2658,1714349417,63234.0,0.00073071
2659,1714349416,63229.0,0.00039003
2660,1714349416,63227.0,0.01458333
2661,1714349416,63227.0,0.02061934
2662,1714349416,63227.0,0.5019913
2663,1714349402,63227.0,0.00112
2664,1714349400,63226.0,0.0026112
2665,1714349397,63227.0,0.06557712
2666,1714349397,63227.0,0.00112288
2667,1714349382,63227.0,0.00059
2668,1714349364,63209.0,0.23731999
2669,1714349360,63211.0,0.00120026
2670,1714349351,63226.0,0.041
2671,1714349332,63227.0,0.00046
2672,1714349326,63220.0,0.00197
2673,1714349318,63226.0,0.00027202
2674,1714349314,63219.0,0.01435466
2675,1714349314,63219.0,0.32475505
2676,1714349313,63219.0,0.25029748
2677,1714349313,63219.0,0.00217324
2678,1714349293,63196.0,0.00015002
2679,1714349291,63195.0,0.0030014
2680,1714349277,63193.0,0.13570356
2681,1714349277,63194.0,0.22729046
2682,1714349274,63194.0,0.01009
2683,1714349271,63193.0,0.02769304
2684,1714349258,63194.0,0.00833333
2685,1714349243,63206.0,0.00022739
2686,1714349238,63211.0,0.48025814
2687,1714349238,63211.0,0.03555746
2688,1714349238,63211.0,0.0019019
2689,1714349238,63204.0,0.57176764
2690,1714349238,63204.0,0.01782607
2691,1714349238,63204.0,0.00217393
2692,1714349236,63196.0,0.0019025
2693,1714349236,63196.0,0.1505171
2694,1714349236,63196.0,0.36546176
2695,1714349235,63189.0,0.00217462
2696,1714349235,63189.0,0.26563305
2697,1714349235,63189.0,0.32414733
2698,1714349235,63181.0,0.0019031
2699,1714349235,63181.0,0.1823748
2700,1714349235,63181.0,0.33376743
2701,1714349232,63174.0,0.00217531
2702,1714349232,63174.0,0.25843814
2703,1714349232,63174.0,0.32233896
2704,1714349231,63174.0,0.00163
2705,1714349228,63174.0,0.00756
2706,1714349222,63166.0,0.00217568
2707,1714349222,63166.0,0.26987027
2708,1714349222,63166.0,0.32019644
2709,1714349215,63161.0,0.00166
2710,1714349184,63160.0,0.00030026
2711,1714349178,63157.0,0.23751389
2712,1714349169,63158.0,0.00190403
2713,1714349169,63158.0,0.16937004
2714,1714349169,63158.0,0.34642221
2715,1714349144,63157.0,0.01878671
2716,1714349143,63158.0,0.00045045
2717,1714349139,63158.0,0.00015015
2718,1714349128,63157.0,0.026608
2719,1714349128,63157.0,0.00325
2720,1714349128,63157.0,0.00731
2721,1714349128,63157.0,0.022
2722,1714349122,63157.0,0.00029279
2723,1714349120,63157.0,0.00068
2724,1714349118,63151.0,0.03124
2725,1714349118,63151.0,0.00833334
2726,1714349118,63151.0,0.22707033
2727,1714349118,63151.0,0.36318325
2728,1714349118,63151.0,0.00217637
2729,1714349108,63143.0,0.14212187
2730,1714349108,63143.0,0.37443454
2731,1714349108,63143.0,0.00190463
2732,1714349103,63139.0,0.00307
2733,1714349100,63129.0,0.0026112
2734,1714349078,63128.0,0.0001485
2735,1714349069,63136.0,0.0005
2736,1714349054,63142.0,0.00056
2737,1714349041,63120.0,0.00150246
2738,1714349023,63121.0,0.00039616
2739,1714349015,63126.0,0.00231
2740,1714349008,63099.0,0.00048215
2741,1714348992,63074.0,0.00074228
2742,1714348979,63063.0,0.00104258
2743,1714348952,63109.0,0.008533
2744,1714348927,63139.0,0.00629509
2745,1714348927,63136.0,0.11087176
2746,1714348927,63133.0,0.0277195
2747,1714348915,63122.0,0.01665236
2748,1714348915,63118.0,0.11090459
2749,1714348915,63118.0,0.02772592
2750,1714348900,63105.0,0.00833333
2751,1714348894,63100.0,0.00251
2752,1714348888,63093.0,0.00031004
2753,1714348884,63094.0,0.00090228
2754,1714348881,63083.0,0.00119
2755,1714348880,63076.0,0.00032
2756,1714348875,63062.0,0.01656648
2757,1714348875,63059.0,0.01758335
2758,1714348875,63057.0,0.0047596
2759,1714348875,63051.0,0.1612
2760,1714348875,63050.0,0.04760036
2761,1714348875,63037.0,0.06349075
2762,1714348838,63049.0,0.24758939
2763,1714348838,63049.0,0.40641061
2764,1714348835,63079.0,0.00227
2765,1714348804,63100.0,0.21497579
2766,1714348800,63106.0,0.0026112
2767,1714348777,63098.0,0.01905676
2768,1714348777,63096.0,0.02773589
2769,1714348756,63121.0,0.00225
2770,1714348742,63110.0,0.01899602
2771,1714348742,63109.0,0.11092036
2772,1714348742,63106.0,0.02773111
2773,1714348738,63106.0,0.00448664
2774,1714348738,63120.0,0.006
2775,1714348738,63120.0,0.02
2776,1714348717,63121.0,0.00544
2777,1714348704,63126.0,8.714e-05
2778,1714348682,63114.0,0.02772774
2779,1714348682,63113.0,0.23767497
2780,1714348677,63115.0,0.0736
2781,1714348672,63119.0,0.00115057
2782,1714348642,63091.0,0.00015032
2783,1714348628,63096.0,0.00083
2784,1714348620,63120.0,0.17148469
2785,1714348610,63136.0,0.24613344
2786,1714348610,63136.0,0.34430713
2787,1714348610,63136.0,0.00142558
2788,1714348608,63136.0,0.00075147
2789,1714348605,63128.0,0.23526286
2790,1714348605,63128.0,0.28145721
2791,1714348605,63128.0,0.00190523
2792,1714348605,63121.0,0.11468337
2793,1714348604,63121.0,0.15466
2794,1714348604,63121.0,0.11346702
2795,1714348604,63121.0,0.20781727
2796,1714348604,63121.0,0.00217774
2797,1714348604,63113.0,0.59072749
2798,1714348604,63113.0,0.00217811
2799,1714348604,63105.0,0.13354096
2800,1714348604,63105.0,0.0002
2801,1714348604,63105.0,0.0038
2802,1714348603,63105.0,0.37942935
2803,1714348603,63105.0,0.00190616
2804,1714348603,63102.0,0.00077396
2805,1714348603,63098.0,0.16365724
2806,1714348602,63097.0,0.00098009
2807,1714348598,63098.0,0.42725649
2808,1714348598,63098.0,0.0021788
2809,1714348598,63090.0,0.19516085
2810,1714348583,63090.0,0.00273
2811,1714348582,63090.0,0.00054
2812,1714348577,63090.0,0.31870336
2813,1714348577,63090.0,0.00190676
2814,1714348577,63083.0,0.00217949
2815,1714348577,63083.0,0.00550854
2816,1714348577,63083.0,0.58364358
2817,1714348552,63079.0,0.02948848
2818,1714348552,63079.0,0.02774298
2819,1714348539,63079.0,0.00333
2820,1714348531,63080.0,0.00083
2821,1714348523,63083.0,0.00075
2822,1714348520,63083.0,0.00119815
2823,1714348520,63079.0,3.7e-07
2824,1714348520,63071.0,0.06471468
2825,1714348518,63073.0,0.02774532
2826,1714348518,63075.0,0.0001143
2827,1714348508,63054.0,0.00113
